循环次数,Time,Voltage,剩余寿命(RUL)
811,1287.36,3.848,297
812,1283.72,3.847,296
813,1282.38,3.847,295
814,1291.19,3.845,294
815,1289.44,3.847,293
816,1286.38,3.847,292
817,1284.03,3.847,291
818,1282.75,3.847,290
819,1279.28,3.847,289
820,1276.09,3.845,288
821,1273.16,3.846,287
822,1275.25,3.841,286
823,1268.75,3.842,285
824,1266.94,3.842,284
825,1262.97,3.842,283
826,1263.03,3.842,282
827,1263.25,3.841,281
828,1263.66,3.842,280
829,1266.62,3.843,279
830,1268.25,3.844,278
831,1267.84,3.844,277
832,1265.5,3.844,276
833,1263.09,3.844,275
834,1261.41,3.844,274
835,1258.34,3.844,273
836,1249.84,3.841,272
837,1249.81,3.841,271
838,1260.94,3.843,270
839,1255.5,3.842,269
840,1252.44,3.842,268
841,1251.94,3.843,267
842,1249.56,3.843,266
843,1250.75,3.842,265
844,1249.12,3.843,264
845,1243.44,3.842,263
846,1241.0,3.841,262
847,1237.56,3.84,261
848,1236.38,3.839,260
849,1233.31,3.84,259
850,1232.56,3.839,258
851,1236.25,3.84,257
852,1236.62,3.84,256
853,1236.31,3.84,255
854,1235.38,3.839,254
855,1235.38,3.84,253
856,1230.88,3.838,252
857,1230.56,3.838,251
858,1228.44,3.837,250
859,1222.12,3.836,249
860,1217.0,3.835,248
861,1217.06,3.835,247
862,1224.69,3.835,246
863,1218.94,3.834,245
864,1218.06,3.834,244
865,1218.12,3.836,243
866,1217.0,3.836,242
867,1211.62,3.835,241
868,1210.06,3.835,240
869,1208.19,3.834,239
870,1210.44,3.834,238
871,1205.5,3.834,237
872,1203.12,3.833,236
873,1202.69,3.832,235
874,1202.62,3.833,234
875,1203.62,3.833,233
876,1203.94,3.833,232
877,1203.75,3.833,231
878,1203.5,3.833,230
879,1201.69,3.833,229
880,1199.75,3.832,228
881,1199.0,3.832,227
882,1196.62,3.832,226
883,1192.38,3.831,225
884,1190.5,3.829,224
889,1215.42,3.825,219
890,1210.65,3.828,218
891,1205.63,3.828,217
892,1204.57,3.828,216
893,1203.23,3.829,215
894,1199.55,3.828,214
895,1199.39,3.829,213
896,1199.05,3.83,212
897,1195.23,3.829,211
898,1197.09,3.828,210
899,1196.99,3.83,209
900,1194.4,3.829,208
901,1193.41,3.829,207
902,1194.34,3.828,206
903,1196.77,3.829,205
904,1196.42,3.83,204
905,35.27,3.125,203
906,1195.03,3.831,202
907,1187.64,3.828,201
908,1186.44,3.828,200
909,1182.59,3.826,199
910,192352.25,4.233,198
911,1192.77,3.818,197
912,1194.53,3.82,196
913,1196.8,3.823,195
914,1198.75,3.825,194
915,1199.87,3.825,193
916,1201.82,3.825,192
917,1201.02,3.825,191
918,1200.25,3.826,190
919,1199.3,3.825,189
920,1198.91,3.825,188
921,1193.09,3.824,187
922,1192.52,3.825,186
923,1190.78,3.825,185
924,1188.9,3.825,184
925,1186.02,3.825,183
926,1184.77,3.824,182
927,1186.55,3.825,181
928,1184.34,3.825,180
929,1182.23,3.823,179
930,1176.2,3.821,178
931,1173.47,3.821,177
932,1172.8,3.821,176
933,1172.2,3.821,175
934,1175.11,3.82,174
935,1185.47,3.822,173
936,1179.44,3.82,172
937,1176.0,3.821,171
938,1172.62,3.82,170
939,1172.31,3.821,169
940,1171.47,3.82,168
941,1166.41,3.82,167
942,1166.0,3.82,166
943,1162.34,3.819,165
944,1162.59,3.82,164
945,1160.34,3.819,163
946,1160.06,3.818,162
947,1162.0,3.819,161
948,1164.38,3.82,160
949,1158.12,3.818,159
950,1157.62,3.818,158
951,1158.25,3.818,157
952,1156.5,3.817,156
953,1153.53,3.817,155
954,1153.91,3.816,154
955,1153.41,3.816,153
956,1152.06,3.818,152
957,1146.44,3.816,151
958,1158.41,3.815,150
959,1155.69,3.815,149
960,1150.56,3.816,148
961,1147.94,3.816,147
962,1146.94,3.816,146
963,1144.75,3.815,145
964,1143.75,3.814,144
965,1142.12,3.814,143
966,1144.94,3.816,142
967,1138.06,3.814,141
968,1135.06,3.814,140
969,1136.56,3.815,139
970,1134.12,3.814,138
971,1133.25,3.814,137
972,1135.12,3.815,136
973,1135.06,3.815,135
974,1135.0,3.815,134
975,1134.81,3.816,133
976,1133.81,3.814,132
977,1132.0,3.814,131
978,1128.81,3.813,130
979,1125.62,3.812,129
980,1123.44,3.811,128
981,1124.94,3.811,127
982,1123.5,3.809,126
983,1131.62,3.811,125
984,1126.62,3.811,124
985,1125.38,3.811,123
986,1123.56,3.811,122
987,1119.69,3.81,121
988,1117.5,3.81,120
989,1117.56,3.809,119
990,1118.0,3.809,118
991,1114.12,3.809,117
992,1112.81,3.809,116
993,1116.06,3.809,115
994,1111.69,3.807,114
995,1110.19,3.808,113
996,1108.81,3.808,112
997,1108.75,3.808,111
998,1104.06,3.808,110
999,1101.38,3.808,109
1000,1100.56,3.807,108
1001,1098.88,3.807,107
1002,1097.19,3.807,106
1003,1096.38,3.806,105
1004,1096.06,3.806,104
1005,1094.5,3.806,103
1006,1103.19,3.803,102
1007,191376.73,4.226,101
1008,1101.28,3.797,100
1009,1100.61,3.8,99
1010,1101.09,3.801,98
1011,1102.27,3.801,97
1012,1101.63,3.802,96
1013,1101.73,3.802,95
1014,1100.89,3.803,94
1015,1100.86,3.803,93
1016,1096.67,3.803,92
1017,1098.18,3.803,91
1018,1095.04,3.802,90
1019,1094.4,3.802,89
1020,1093.98,3.801,88
1021,1091.27,3.802,87
1022,1090.38,3.802,86
1023,1089.41,3.802,85
1024,1089.03,3.801,84
1025,1087.58,3.801,83
1026,1084.19,3.801,82
1027,1084.44,3.801,81
1028,1082.75,3.8,80
1029,1080.77,3.8,79
1030,1080.28,3.8,78
1031,1077.53,3.799,77
1032,1082.84,3.797,76
1033,1080.0,3.799,75
1034,1080.94,3.798,74
1035,1078.34,3.798,73
1036,1076.44,3.798,72
1037,1075.34,3.798,71
1038,1074.59,3.798,70
1039,1073.31,3.798,69
1040,1068.0,3.797,68
1041,1072.81,3.797,67
1042,1071.31,3.796,66
1043,1070.41,3.797,65
1044,1067.75,3.797,64
1045,1065.25,3.797,63
1046,1064.84,3.797,62
1047,1066.53,3.798,61
1048,1065.06,3.798,60
1049,1061.34,3.797,59
1050,1058.28,3.795,58
1051,1058.56,3.796,57
1052,1057.0,3.795,56
1053,1055.69,3.795,55
1054,1055.78,3.797,54
1055,1050.03,3.794,53
1056,1049.19,3.794,52
1057,1053.41,3.791,51
1058,1058.12,3.793,50
1059,1053.25,3.793,49
1060,1050.19,3.793,48
1061,1048.69,3.792,47
1062,1047.38,3.793,46
1063,1046.75,3.792,45
1064,1045.94,3.792,44
1065,1045.5,3.792,43
1066,1044.62,3.791,42
1067,1043.19,3.792,41
1068,1040.69,3.791,40
1069,1037.81,3.791,39
1070,1039.44,3.791,38
1071,1037.25,3.791,37
1072,1036.5,3.789,36
1073,1035.94,3.79,35
1074,1032.75,3.791,34
1075,1029.5,3.79,33
1076,1029.19,3.789,32
1077,1027.56,3.788,31
1078,1027.62,3.788,30
1079,1025.94,3.789,29
1080,1023.62,3.789,28
1081,1023.25,3.789,27
1082,1026.19,3.785,26
1083,1030.19,3.787,25
1084,1026.56,3.787,24
1085,1024.25,3.787,23
1086,1023.31,3.787,22
1087,1023.31,3.787,21
1088,1022.12,3.787,20
1089,1020.5,3.787,19
1090,1019.94,3.787,18
1091,1019.19,3.785,17
1092,1016.88,3.786,16
1093,1017.44,3.786,15
1094,1017.12,3.786,14
1095,1015.88,3.787,13
1096,1013.06,3.787,12
1097,1010.19,3.786,11
1098,1006.69,3.785,10
1099,1005.62,3.785,9
1100,1005.81,3.784,8
1101,1003.62,3.784,7
1102,1002.0,3.784,6
1103,1000.44,3.783,5
1104,1000.62,3.783,4
1105,998.06,3.783,3
1106,998.38,3.783,2
1107,1000.38,3.779,1
1108,667352.36,4.221,0
1,2590.02,3.657,1113
2,7378.01,4.232,1112
3,7356.99,4.235,1111
4,7343.01,4.236,1110
6,64978.47,4.284,1108
7,3330.02,3.698,1107
8,6049.12,4.044,1106
9,6043.9,4.046,1105
10,6023.56,4.043,1104
11,423483.05,4.27,1103
12,2260.77,4.034,1102
13,2256.58,4.036,1101
14,2253.95,4.036,1100
15,2251.46,4.037,1099
16,2249.31,4.037,1098
17,2247.04,4.038,1097
18,2244.39,4.038,1096
19,2242.11,4.038,1095
20,2239.36,4.038,1094
21,2236.87,4.038,1093
22,2234.62,4.038,1092
23,2232.3,4.038,1091
24,2230.5,4.039,1090
25,2228.61,4.039,1089
26,2226.22,4.038,1088
27,2224.16,4.038,1087
28,2222.23,4.038,1086
29,2220.48,4.038,1085
30,2218.56,4.038,1084
31,2216.73,4.038,1083
32,2215.5,4.039,1082
33,2213.41,4.038,1081
34,2211.75,4.038,1080
35,2214.75,4.022,1079
36,2221.19,4.037,1078
37,2217.47,4.038,1077
38,2213.53,4.038,1076
39,2210.19,4.038,1075
40,2207.38,4.038,1074
41,2204.84,4.038,1073
42,2203.38,4.038,1072
43,2200.66,4.038,1071
44,2198.25,4.038,1070
45,2195.56,4.037,1069
46,2193.5,4.037,1068
47,2191.25,4.037,1067
48,2189.28,4.037,1066
49,2188.22,4.037,1065
50,2186.34,4.037,1064
51,2184.03,4.037,1063
52,2182.06,4.037,1062
53,2179.81,4.036,1061
54,2177.94,4.036,1060
55,2176.88,4.036,1059
56,2175.31,4.036,1058
57,2173.75,4.036,1057
58,2171.19,4.036,1056
59,2172.69,4.019,1055
60,204684.61,4.272,1054
61,2174.75,4.0,1053
62,2172.67,4.0,1052
63,2170.08,4.0,1051
64,2167.27,4.0,1050
65,2164.12,4.0,1049
66,2161.25,4.0,1048
67,2158.69,4.0,1047
68,2155.97,4.0,1046
69,2152.86,4.001,1045
70,2150.56,4.001,1044
71,2148.19,4.001,1043
72,2146.27,4.001,1042
73,2143.45,4.001,1041
74,2141.06,4.001,1040
75,2137.95,4.001,1039
76,2136.06,4.001,1038
77,2133.62,4.001,1037
78,2131.88,4.001,1036
79,2129.89,4.001,1035
80,2127.47,4.0,1034
81,2124.92,4.001,1033
82,2122.75,4.0,1032
83,2120.11,4.0,1031
84,2129.91,4.015,1030
85,2127.72,3.999,1029
86,2124.62,4.0,1028
87,2120.41,3.999,1027
88,2117.62,4.0,1026
89,2114.84,4.0,1025
90,2112.72,3.999,1024
91,2110.78,3.999,1023
92,2108.41,3.999,1022
93,2106.41,3.999,1021
94,2103.75,3.999,1020
95,2101.62,3.999,1019
96,2099.56,3.999,1018
97,2098.28,3.999,1017
98,2096.0,3.999,1016
99,2094.28,3.999,1015
100,2091.94,3.998,1014
101,2090.56,3.998,1013
102,2088.09,3.998,1012
103,2086.38,3.998,1011
104,2084.5,3.998,1010
105,2083.31,3.998,1009
106,5761.88,3.998,1008
107,2076.06,3.995,1007
109,201945.21,4.271,1005
110,2101.73,3.992,1004
111,2102.05,3.993,1003
112,2099.23,3.993,1002
113,2095.94,3.993,1001
114,2093.15,3.992,1000
115,2089.91,3.993,999
116,2087.05,3.993,998
117,2083.16,3.993,997
118,2080.2,3.993,996
119,2077.16,3.993,995
120,2074.27,3.993,994
121,2071.77,3.993,993
122,2069.31,3.993,992
123,2066.84,3.993,991
124,2064.12,3.993,990
125,2060.58,3.993,989
126,2058.31,3.993,988
127,2055.8,3.993,987
128,2054.2,3.993,986
129,2051.75,3.993,985
130,2050.05,3.993,984
131,2048.19,3.993,983
132,2046.05,3.993,982
133,2054.09,4.007,981
134,2052.47,3.992,980
135,2050.16,3.992,979
136,2046.31,3.992,978
137,2043.75,3.992,977
138,2041.06,3.992,976
139,2039.06,3.992,975
140,2036.84,3.992,974
141,2035.16,3.992,973
142,2033.06,3.992,972
143,2030.34,3.992,971
144,2028.34,3.992,970
145,2025.91,3.991,969
146,2023.66,3.991,968
147,2022.12,3.991,967
148,2020.91,3.991,966
149,2019.62,3.991,965
150,2017.72,3.99,964
151,2015.28,3.99,963
152,2013.97,3.99,962
153,2011.81,3.989,961
154,2010.0,3.989,960
155,2008.0,3.989,959
156,2005.0,3.988,958
158,2035.49,3.986,956
159,2032.38,3.986,955
160,2029.47,3.986,954
161,2025.6,3.986,953
162,2022.14,3.986,952
163,2018.79,3.986,951
164,2016.0,3.986,950
165,2012.26,3.985,949
166,2010.37,3.986,948
167,2006.69,3.985,947
168,2004.29,3.986,946
169,2002.27,3.986,945
170,2000.74,3.986,944
171,1998.44,3.986,943
172,1996.95,3.986,942
173,1994.75,3.986,941
174,1987.62,3.984,940
175,1988.52,3.986,939
176,1986.3,3.986,938
177,1984.92,3.986,937
178,1983.2,3.986,936
179,1981.98,3.987,935
180,1979.61,3.987,934
181,1987.47,4.0,933
182,1985.84,3.985,932
183,1984.44,3.986,931
184,1981.84,3.986,930
185,1979.41,3.986,929
186,1975.91,3.985,928
187,1973.97,3.986,927
188,1972.41,3.986,926
189,1970.22,3.986,925
190,1968.12,3.986,924
191,1966.81,3.985,923
192,1964.19,3.985,922
193,1962.94,3.985,921
194,1960.78,3.984,920
195,1958.28,3.984,919
196,1957.5,3.984,918
197,1955.66,3.983,917
198,1954.25,3.983,916
199,1952.88,3.983,915
200,1950.34,3.982,914
201,1948.94,3.982,913
202,1947.0,3.982,912
203,1944.75,3.982,911
204,1942.19,3.982,910
205,1949.06,3.995,909
206,199734.95,4.269,908
207,1976.0,3.977,907
208,1977.98,3.978,906
209,1976.64,3.978,905
210,1974.88,3.978,904
211,1971.04,3.978,903
212,1968.64,3.978,902
213,1965.31,3.978,901
214,1962.59,3.978,900
215,1961.92,3.978,899
216,1958.75,3.978,898
217,1955.24,3.978,897
218,1952.03,3.977,896
219,1949.56,3.978,895
220,1947.08,3.978,894
221,1944.0,3.978,893
222,1941.0,3.978,892
223,1937.95,3.978,891
224,1935.08,3.978,890
225,1932.7,3.978,889
226,1930.53,3.978,888
227,1928.36,3.978,887
228,1927.14,3.978,886
229,1924.25,3.978,885
230,1931.22,3.991,884
231,1930.47,3.977,883
232,1928.28,3.978,882
233,1925.41,3.978,881
234,1916.69,3.974,880
235,1918.66,3.977,879
236,1916.09,3.976,878
237,1913.66,3.976,877
238,1911.88,3.976,876
239,1909.66,3.976,875
240,1909.94,3.977,874
241,1907.97,3.977,873
242,1905.5,3.976,872
243,1903.22,3.976,871
244,1901.53,3.976,870
245,1898.62,3.976,869
246,1897.06,3.976,868
247,1895.31,3.975,867
248,1894.12,3.976,866
249,1892.19,3.975,865
250,1890.47,3.975,864
251,1887.25,3.974,863
252,1884.94,3.974,862
253,1882.44,3.973,861
254,1886.38,3.985,860
255,1890.4,3.97,859
256,1887.2,3.97,858
257,1885.34,3.971,857
258,1883.49,3.971,856
259,1879.46,3.97,855
260,1877.44,3.97,854
261,1875.17,3.969,853
262,1876.06,3.971,852
263,1873.54,3.97,851
264,1873.34,3.97,850
265,1869.16,3.97,849
266,1867.72,3.97,848
267,1865.89,3.97,847
268,1865.05,3.97,846
269,1863.66,3.969,845
270,1861.56,3.97,844
271,1859.42,3.969,843
272,1858.62,3.97,842
273,1856.0,3.969,841
274,1853.34,3.968,840
275,1852.28,3.969,839
276,1851.11,3.969,838
277,1848.92,3.969,837
278,1856.62,3.981,836
279,1858.78,3.969,835
280,1853.44,3.968,834
281,1852.0,3.969,833
282,1850.5,3.968,832
283,1848.62,3.968,831
284,1846.19,3.968,830
285,1841.12,3.966,829
286,1838.69,3.965,828
287,1837.03,3.966,827
288,1837.16,3.967,826
289,1834.66,3.966,825
290,1835.16,3.966,824
291,1833.31,3.966,823
292,1826.34,3.964,822
293,1824.0,3.965,821
294,1824.09,3.965,820
295,1821.94,3.965,819
296,1820.81,3.965,818
297,1818.66,3.965,817
298,1816.19,3.964,816
299,1814.28,3.964,815
300,1812.5,3.964,814
301,1807.75,3.963,813
302,1816.62,3.975,812
303,197582.92,4.265,811
304,1863.94,3.963,810
305,1868.64,3.965,809
306,1870.05,3.966,808
307,1868.61,3.967,807
308,1865.79,3.967,806
309,1862.21,3.967,805
310,1859.07,3.968,804
311,1856.03,3.968,803
312,1852.32,3.968,802
313,1861.73,3.974,801
314,1845.79,3.969,800
315,1840.58,3.968,799
316,1838.16,3.968,798
317,1835.14,3.968,797
318,1832.51,3.968,796
319,1829.19,3.967,795
320,1826.27,3.967,794
321,1823.81,3.967,793
322,1820.58,3.967,792
323,1817.92,3.967,791
324,1815.33,3.967,790
325,1812.31,3.966,789
326,1809.28,3.966,788
327,1814.53,3.974,787
328,1817.72,3.962,786
329,1819.5,3.965,785
330,1816.84,3.965,784
331,1814.34,3.965,783
332,1811.09,3.964,782
333,1803.78,3.965,781
334,1801.0,3.965,780
335,1799.19,3.966,779
336,1797.25,3.966,778
337,1795.69,3.965,777
338,1794.28,3.964,776
339,1789.66,3.963,775
340,1786.16,3.963,774
341,1783.91,3.963,773
342,1781.88,3.963,772
343,1778.91,3.962,771
344,1777.44,3.962,770
345,1775.81,3.962,769
346,1774.41,3.963,768
347,1772.44,3.962,767
348,1768.91,3.961,766
349,1764.69,3.96,765
350,1761.81,3.96,764
351,1764.25,3.968,763
352,1775.39,3.956,762
353,1772.61,3.957,761
354,1770.05,3.958,760
355,1766.11,3.957,759
356,1766.08,3.959,758
357,1761.73,3.957,757
358,1759.13,3.957,756
359,1757.38,3.956,755
360,1755.93,3.957,754
361,1754.09,3.957,753
362,1751.88,3.957,752
363,1750.49,3.957,751
380,1735.08,3.953,734
381,1732.91,3.954,733
382,1731.45,3.954,732
383,1730.98,3.955,731
384,1729.25,3.955,730
385,1728.64,3.955,729
386,1727.17,3.954,728
387,1723.3,3.953,727
388,1718.22,3.953,726
389,1714.88,3.952,725
390,1712.86,3.952,724
391,1715.42,3.953,723
392,1710.11,3.953,722
393,1707.88,3.952,721
394,1706.41,3.952,720
395,1702.88,3.951,719
396,1699.56,3.95,718
397,1694.12,3.949,717
398,1695.31,3.956,716
399,195314.53,4.261,715
400,1746.43,3.946,714
401,1753.99,3.95,713
402,1755.33,3.951,712
403,1754.66,3.951,711
404,1750.88,3.95,710
405,1745.44,3.951,709
406,1741.86,3.951,708
407,1738.95,3.952,707
408,1735.77,3.952,706
409,1733.09,3.952,705
410,1730.66,3.953,704
411,1726.66,3.952,703
412,1724.67,3.953,702
413,1721.89,3.952,701
414,1718.33,3.95,700
415,1713.47,3.95,699
416,1708.89,3.95,698
417,1705.77,3.95,697
418,1703.86,3.95,696
419,1701.38,3.95,695
420,1699.36,3.95,694
421,1696.67,3.95,693
422,1693.7,3.949,692
423,1687.53,3.953,691
424,1692.25,3.944,690
425,1693.84,3.947,689
426,1691.12,3.947,688
428,1678.02,3.944,686
429,1678.72,3.946,685
430,1676.8,3.946,684
431,1673.25,3.945,683
432,1671.27,3.946,682
433,1668.44,3.945,681
434,1666.31,3.945,680
435,1663.39,3.945,679
436,1660.96,3.944,678
437,1659.8,3.944,677
438,1657.3,3.944,676
439,1654.27,3.944,675
440,1651.62,3.943,674
441,1648.47,3.943,673
442,1645.64,3.943,672
443,1641.49,3.942,671
444,1632.0,3.942,670
445,1636.95,3.942,669
446,1635.08,3.942,668
447,1632.23,3.942,667
448,1628.78,3.94,666
449,1623.3,3.944,665
450,1656.74,3.936,664
451,1657.15,3.939,663
452,1654.24,3.939,662
453,1650.82,3.939,661
454,1647.87,3.939,660
455,1644.54,3.939,659
456,1641.48,3.94,658
457,1638.59,3.94,657
458,1634.72,3.939,656
459,1632.29,3.94,655
460,1629.6,3.94,654
461,1620.0,3.94,653
462,1624.84,3.939,652
463,1621.77,3.939,651
464,1620.26,3.939,650
465,1690.78,3.938,649
466,1679.53,3.935,648
467,1606.91,3.936,647
468,1607.36,3.937,646
469,1605.81,3.938,645
470,1603.3,3.937,644
471,1600.47,3.937,643
472,1597.92,3.937,642
474,1560.54,3.923,640
475,1563.68,3.93,639
476,1562.11,3.93,638
477,1560.54,3.93,637
478,1559.33,3.931,636
479,1556.06,3.93,635
480,1553.86,3.93,634
481,1550.78,3.93,633
482,1547.24,3.929,632
483,1546.52,3.929,631
484,1543.2,3.929,630
485,1541.82,3.929,629
486,1540.67,3.929,628
487,1540.74,3.929,627
488,1526.66,3.898,626
489,1537.03,3.928,625
490,1535.58,3.927,624
491,1533.99,3.928,623
492,1532.48,3.927,622
493,1531.08,3.927,621
494,1531.55,3.928,620
495,1530.14,3.928,619
496,1527.88,3.927,618
497,1522.17,3.93,617
498,193575.49,4.254,616
499,1562.78,3.918,615
500,1575.29,3.924,614
501,1576.0,3.925,613
502,1575.55,3.925,612
503,1573.89,3.927,611
504,1571.74,3.927,610
505,1568.74,3.927,609
506,1565.89,3.927,608
507,1564.64,3.927,607
508,1563.01,3.928,606
509,1561.5,3.928,605
510,1559.01,3.929,604
511,1557.57,3.929,603
512,1555.97,3.929,602
513,1553.31,3.929,601
514,1548.48,3.927,600
515,1543.19,3.927,599
516,1539.2,3.927,598
517,1537.02,3.927,597
518,1535.36,3.926,596
519,1533.16,3.926,595
520,1530.41,3.927,594
521,1528.83,3.926,593
522,1510.44,3.924,592
523,1523.94,3.919,591
524,1524.0,3.924,590
525,1530.16,3.924,589
526,1528.53,3.924,588
527,1526.81,3.924,587
528,1525.16,3.924,586
529,1516.0,3.923,585
530,1511.81,3.922,584
531,1507.84,3.921,583
532,1509.19,3.922,582
533,1502.69,3.921,581
534,1497.88,3.92,580
535,1493.88,3.919,579
536,1492.0,3.92,578
537,1490.34,3.919,577
538,1487.81,3.919,576
539,1484.22,3.917,575
540,1482.59,3.918,574
541,1480.44,3.917,573
542,1478.75,3.917,572
543,1475.75,3.916,571
544,1472.56,3.916,570
545,1477.25,3.914,569
546,1468.62,3.915,568
547,1483.19,3.911,567
548,1483.56,3.913,566
549,1494.25,3.909,565
550,1489.44,3.914,564
551,1490.5,3.916,563
552,1490.19,3.916,562
553,1487.25,3.917,561
554,1487.19,3.917,560
555,1481.94,3.916,559
556,1480.19,3.917,558
557,1478.69,3.917,557
558,1477.81,3.917,556
559,1475.75,3.915,555
560,1468.62,3.914,554
561,1465.44,3.914,553
562,1464.56,3.914,552
563,1464.69,3.914,551
564,1463.62,3.914,550
565,1462.5,3.915,549
566,1461.38,3.913,548
567,1457.06,3.911,547
568,1451.81,3.911,546
569,1447.81,3.911,545
570,1447.62,3.914,544
571,1460.88,3.91,543
572,1452.44,3.909,542
573,1455.56,3.91,541
574,1452.5,3.91,540
575,1455.25,3.912,539
576,1449.69,3.91,538
577,1447.81,3.91,537
578,1448.44,3.91,536
579,1448.44,3.911,535
580,1447.81,3.911,534
581,1445.5,3.91,533
582,1443.06,3.909,532
583,1437.25,3.909,531
584,1435.44,3.909,530
585,1437.06,3.91,529
586,1437.94,3.91,528
587,1438.69,3.911,527
588,1439.25,3.911,526
589,1431.81,3.908,525
590,1416.0,3.907,524
591,1422.06,3.908,523
592,1423.44,3.908,522
593,1414.5,3.906,521
594,1408.38,3.904,520
595,191688.7,4.247,519
596,1439.49,3.895,518
597,1450.59,3.901,517
598,1456.26,3.904,516
599,1458.08,3.905,515
600,1456.8,3.906,514
601,1455.49,3.907,513
602,1454.12,3.907,512
603,1450.98,3.907,511
604,1440.64,3.907,510
605,1437.89,3.906,509
606,1434.27,3.906,508
607,1430.79,3.905,507
608,1428.58,3.905,506
609,1426.27,3.905,505
610,1424.58,3.905,504
611,1421.89,3.905,503
612,1421.12,3.904,502
613,1420.19,3.904,501
614,1419.19,3.903,500
615,1418.28,3.903,499
616,1415.14,3.903,498
617,1404.0,3.904,497
618,1404.61,3.901,496
619,1391.22,3.899,495
620,1410.22,3.898,494
621,1411.88,3.902,493
622,1411.03,3.902,492
623,1409.56,3.902,491
624,1407.12,3.902,490
625,1403.16,3.901,489
626,1401.22,3.902,488
627,1397.88,3.901,487
628,1395.38,3.9,486
629,1393.94,3.9,485
630,1392.09,3.899,484
631,1390.09,3.899,483
632,1388.78,3.899,482
633,1387.62,3.899,481
634,1386.03,3.899,480
635,1383.09,3.898,479
636,1382.97,3.899,478
637,1383.5,3.899,477
638,1382.31,3.898,476
639,1380.81,3.898,475
640,1377.16,3.897,474
641,1373.44,3.895,473
642,1363.06,3.894,472
645,1355.07,3.892,469
646,1353.22,3.892,468
647,1350.11,3.892,467
648,1347.75,3.892,466
649,1345.98,3.891,465
650,1343.04,3.891,464
651,1340.99,3.89,463
652,1338.2,3.89,462
653,1337.59,3.89,461
654,1335.3,3.889,460
655,1334.2,3.888,459
656,1333.82,3.889,458
657,1333.54,3.889,457
658,1333.17,3.889,456
659,1330.27,3.889,455
660,1328.83,3.889,454
661,1327.2,3.888,453
662,1325.53,3.888,452
663,1326.39,3.889,451
664,1326.38,3.889,450
665,1324.58,3.889,449
666,1321.73,3.888,448
667,1305.28,3.883,447
668,1322.31,3.883,446
669,1326.56,3.886,445
670,32.56,3.123,444
671,1326.62,3.887,443
672,1326.84,3.887,442
673,1327.69,3.886,441
674,1327.47,3.887,440
675,1324.72,3.887,439
676,1322.69,3.887,438
677,1318.78,3.886,437
678,1308.0,3.886,436
679,1312.0,3.886,435
680,1309.47,3.885,434
681,1307.81,3.885,433
682,1305.41,3.884,432
683,1303.09,3.884,431
684,1301.75,3.884,430
685,1299.28,3.883,429
686,1300.22,3.883,428
687,1295.91,3.881,427
688,1302.44,3.882,426
689,1302.81,3.882,425
690,1298.34,3.881,424
691,1282.88,3.878,423
692,191038.09,4.24,422
694,1396.83,3.891,420
695,1397.92,3.895,419
696,1397.54,3.896,418
697,1393.12,3.894,417
698,1384.93,3.895,416
699,1381.02,3.894,415
700,1370.15,3.893,414
701,1351.59,3.886,413
702,1347.48,3.886,412
703,1344.67,3.885,411
704,1341.89,3.886,410
705,1341.56,3.885,409
706,1337.56,3.884,408
707,1332.67,3.883,407
708,1333.59,3.883,406
709,1329.28,3.881,405
710,1324.41,3.882,404
711,1320.7,3.882,403
712,1321.86,3.883,402
713,1317.06,3.88,401
714,1317.81,3.881,400
715,1309.34,3.879,399
716,1300.58,3.876,398
717,1313.97,3.877,397
718,1315.56,3.881,396
719,1314.88,3.881,395
720,1313.5,3.882,394
721,1314.38,3.881,393
722,1309.06,3.879,392
723,32.78,3.122,391
724,1305.84,3.879,390
725,1303.59,3.88,389
726,1301.94,3.88,388
727,1301.28,3.88,387
728,1298.88,3.881,386
729,1299.03,3.882,385
730,1296.88,3.882,384
731,1284.0,3.878,383
732,1285.72,3.878,382
733,1281.38,3.877,381
734,1279.34,3.876,380
735,1278.75,3.876,379
736,1275.78,3.876,378
737,1269.56,3.873,377
738,1268.91,3.873,376
739,1265.75,3.872,375
740,1258.0,3.869,374
741,1268.69,3.87,373
742,1266.31,3.871,372
743,1267.75,3.871,371
744,1266.38,3.871,370
745,1255.19,3.871,369
746,1260.19,3.87,368
747,1257.0,3.87,367
748,1254.81,3.868,366
749,1253.25,3.869,365
750,1253.81,3.869,364
751,1254.0,3.87,363
752,1254.75,3.87,362
753,1254.19,3.871,361
754,1251.06,3.871,360
755,1247.75,3.87,359
756,1245.0,3.87,358
757,1241.69,3.869,357
758,1238.81,3.869,356
759,1235.81,3.867,355
760,1235.31,3.867,354
761,1236.81,3.868,353
762,1239.12,3.869,352
763,1229.5,3.867,351
764,1226.81,3.864,350
765,1242.69,3.865,349
766,1237.81,3.867,348
767,1236.25,3.867,347
768,1224.0,3.867,346
769,1235.38,3.869,345
770,1236.06,3.87,344
771,1235.62,3.87,343
772,1233.81,3.87,342
773,1232.12,3.87,341
774,1233.38,3.868,340
775,1228.38,3.866,339
776,1224.19,3.866,338
777,1224.12,3.866,337
778,1223.44,3.866,336
779,1218.88,3.866,335
780,1217.75,3.866,334
781,1215.81,3.864,333
782,1209.12,3.864,332
783,1211.12,3.865,331
784,1211.5,3.865,330
785,1212.69,3.865,329
786,1210.88,3.865,328
787,1208.06,3.864,327
788,1198.88,3.858,326
