电池ID,测试序号,唯一ID,文件名,Capacity,Temperature
B0026,40,4120,04120.csv,1.799304949381792,24
B0026,42,4122,04122.csv,1.7842197448470132,24
B0026,46,4126,04126.csv,1.6818819918515189,24
B0026,50,4130,04130.csv,1.8007519383961936,24
B0026,52,4132,04132.csv,1.795972684272296,24
B0026,54,4134,04134.csv,1.7931026940553298,24
B0026,56,4136,04136.csv,1.8010267542068712,24
B0026,58,4138,04138.csv,1.7824572301269948,24
B0026,65,4145,04145.csv,1.7959303030608789,24
B0026,67,4147,04147.csv,1.7783142127341003,24
B0026,69,4149,04149.csv,1.771719092984802,24
B0026,71,4151,04151.csv,1.7790749489536772,24
B0026,73,4153,04153.csv,1.7733229782464675,24
B0026,77,4157,04157.csv,1.768754111010884,24
B0031,1,4161,04161.csv,1.6666751942525773,43
B0031,3,4163,04163.csv,1.8328583629543174,43
B0031,5,4165,04165.csv,1.8139835002945137,43
B0031,7,4167,04167.csv,1.8044387333514835,43
B0031,9,4169,04169.csv,1.802147684291295,43
B0031,13,4173,04173.csv,1.7715647509798835,43
B0031,15,4175,04175.csv,1.8139928165779542,43
B0031,17,4177,04177.csv,1.8013261041198854,43
B0031,19,4179,04179.csv,1.7883722583933568,43
B0031,21,4181,04181.csv,1.7765401657373159,43
B0031,25,4185,04185.csv,1.7856209131823229,43
B0031,27,4187,04187.csv,1.7813634036685941,43
B0031,29,4189,04189.csv,1.7684898383971241,43
B0031,31,4191,04191.csv,1.766505238291406,43
B0031,33,4193,04193.csv,1.751740527921767,43
B0031,37,4197,04197.csv,1.7352349314055016,43
B0031,39,4199,04199.csv,1.7782778274549178,43
B0031,41,4201,04201.csv,1.7649894859707393,43
B0031,43,4203,04203.csv,1.762591283533551,43
B0031,45,4205,04205.csv,1.744314576121582,43
B0031,49,4209,04209.csv,1.7628373753518478,43
B0031,51,4211,04211.csv,1.747857930947971,43
B0031,53,4213,04213.csv,1.7441167338864993,43
B0031,55,4215,04215.csv,1.7268422932817387,43
B0031,57,4217,04217.csv,1.7203093493042265,43
B0031,61,4221,04221.csv,1.7394245516699778,43
B0031,63,4223,04223.csv,1.7367384416372014,43
B0031,65,4225,04225.csv,1.716963468448543,43
B0031,67,4227,04227.csv,1.7127773558366357,43
B0031,69,4229,04229.csv,1.7061083466554066,43
B0031,73,4233,04233.csv,1.713732696207521,43
B0031,75,4235,04235.csv,1.7093475797926974,43
B0031,77,4237,04237.csv,1.6901000454115587,43
B0031,79,4239,04239.csv,1.6946883343387664,43
B0031,81,4241,04241.csv,1.687010991299212,43
B0031,85,4245,04245.csv,1.6957069027070075,43
B0031,87,4247,04247.csv,1.687696889615565,43
B0031,89,4249,04249.csv,1.6819617127259294,43
B0031,91,4251,04251.csv,1.6750033888978846,43
B0031,93,4253,04253.csv,1.6672987794846676,43
B0049,0,4257,04257.csv,0.8583727215167135,4
B0049,4,4261,04261.csv,1.4209057149417375,4
B0049,6,4263,04263.csv,1.372852133389263,4
B0049,8,4265,04265.csv,1.3643742487429145,4
B0049,10,4267,04267.csv,2.378643730568756,4
B0049,14,4271,04271.csv,1.0605357965671216,4
B0049,16,4273,04273.csv,1.0069932376659496,4
B0049,18,4275,04275.csv,0.9298775334359536,4
B0049,20,4277,04277.csv,0.9232377029483808,4
B0049,22,4279,04279.csv,0.9053279121173716,4
B0049,26,4283,04283.csv,0.8595848360639872,4
B0049,28,4285,04285.csv,0.8369614294820705,4
B0049,30,4287,04287.csv,0.8456824187653132,4
B0049,32,4289,04289.csv,0.8071214007577537,4
B0049,34,4291,04291.csv,0.7820744360746734,4
B0049,38,4295,04295.csv,0.7953019444133349,4
B0049,40,4297,04297.csv,0,4
B0049,42,4299,04299.csv,0.7752051154719997,4
B0049,44,4301,04301.csv,0.7711865903845158,4
B0049,46,4303,04303.csv,0.7585098914517947,4
B0049,50,4307,04307.csv,0.7349386490499009,4
B0049,52,4309,04309.csv,0.7366758033690756,4
B0049,54,4311,04311.csv,0.7093946599203638,4
B0049,56,4313,04313.csv,0.7186465009220309,4
B0049,58,4315,04315.csv,0.6913885231046639,4
B0050,0,4319,04319.csv,0.8631448527758341,4
B0050,4,4323,04323.csv,1.648789607776492,4
B0050,6,4325,04325.csv,1.601636485397804,4
B0050,8,4327,04327.csv,1.5517564797427017,4
B0050,10,4329,04329.csv,0.03255841710834194,4
B0050,14,4333,04333.csv,2.6401491157387014,4
B0050,16,4335,04335.csv,1.359027658891632,4
B0050,18,4337,04337.csv,1.3742172692238257,4
B0050,20,4339,04339.csv,1.3528030430821978,4
B0050,22,4341,04341.csv,1.3607406193458433,4
B0050,26,4345,04345.csv,0.5268786924650971,4
B0050,28,4347,04347.csv,1.4002714246164416,4
B0050,30,4349,04349.csv,1.4289274755270827,4
B0050,32,4351,04351.csv,0.07658354174014805,4
B0050,34,4353,04353.csv,0.5736933387569048,4
B0050,38,4357,04357.csv,0.3014742035427856,4
B0050,40,4359,04359.csv,0,4
B0050,42,4361,04361.csv,0.17956542632321462,4
B0050,44,4363,04363.csv,1.179168781562907,4
B0050,46,4365,04365.csv,0.0961913170505672,4
B0050,50,4369,04369.csv,0.27808517709104497,4
B0050,52,4371,04371.csv,[],4
B0050,54,4373,04373.csv,[],4
B0050,56,4375,04375.csv,[],4
B0050,58,4377,04377.csv,[],4
B0052,0,4381,04381.csv,0.8606591508342232,4
B0052,4,4385,04385.csv,1.4183095114360322,4
B0052,6,4387,04387.csv,1.3707123028693164,4
B0052,8,4389,04389.csv,1.3515647352626494,4
B0052,10,4391,04391.csv,[],4
B0052,14,4395,04395.csv,[],4
B0052,16,4397,04397.csv,[],4
B0052,18,4399,04399.csv,[],4
B0052,20,4401,04401.csv,[],4
B0052,22,4403,04403.csv,[],4
B0052,26,4407,04407.csv,[],4
B0052,28,4409,04409.csv,[],4
B0052,30,4411,04411.csv,[],4
B0052,32,4413,04413.csv,[],4
B0052,34,4415,04415.csv,[],4
B0052,38,4419,04419.csv,[],4
B0052,40,4421,04421.csv,[],4
B0052,42,4423,04423.csv,[],4
B0052,44,4425,04425.csv,[],4
B0052,46,4427,04427.csv,[],4
B0052,50,4431,04431.csv,[],4
B0052,52,4433,04433.csv,[],4
B0052,54,4435,04435.csv,[],4
B0052,56,4437,04437.csv,[],4
B0052,58,4439,04439.csv,[],4
B0051,0,4443,04443.csv,0.6434735598158292,4
B0051,4,4447,04447.csv,1.2931804619982779,4
B0051,6,4449,04449.csv,1.2288940261191657,4
B0051,8,4451,04451.csv,1.2039031789717949,4
B0051,10,4453,04453.csv,2.330873478782131,4
B0051,14,4457,04457.csv,1.0092808819126011,4
B0051,16,4459,04459.csv,0.9565659895125322,4
B0051,18,4461,04461.csv,0.901956291365404,4
B0051,20,4463,04463.csv,0.8897906666138162,4
B0051,22,4465,04465.csv,0.8830717036634559,4
B0051,26,4469,04469.csv,0.8431270354481757,4
B0051,28,4471,04471.csv,0.826559103449663,4
B0051,30,4473,04473.csv,0.8352681546837963,4
B0051,32,4475,04475.csv,0.8025719464987874,4
B0051,34,4477,04477.csv,0.7839218784699513,4
B0051,38,4481,04481.csv,0.7910763493036002,4
B0051,40,4483,04483.csv,0,4
B0051,42,4485,04485.csv,0.7654538269480236,4
B0051,44,4487,04487.csv,0.773177347633947,4
B0051,46,4489,04489.csv,0.7605293776416485,4
B0051,50,4493,04493.csv,0.7376430319247004,4
B0051,52,4495,04495.csv,0.739179500257907,4
B0051,54,4497,04497.csv,0.7014575429842594,4
B0051,56,4499,04499.csv,0.7047349480541781,4
B0051,58,4501,04501.csv,0.677848893570423,4
B0006,1,4506,04506.csv,2.035337591005598,24
B0006,3,4508,04508.csv,2.0251402460314116,24
B0006,5,4510,04510.csv,2.013326371345464,24
B0006,7,4512,04512.csv,2.0132846655407413,24
B0006,9,4514,04514.csv,2.000528337624771,24
B0006,11,4516,04516.csv,2.0138990759931645,24
B0006,13,4518,04518.csv,2.013101105626967,24
B0006,15,4520,04520.csv,1.9687898262728398,24
B0006,17,4522,04522.csv,1.9681661764334244,24
B0006,19,4524,04524.csv,1.9572307917560536,24
B0006,21,4526,04526.csv,1.9455991514129352,24
B0006,24,4529,04529.csv,1.9347505044841131,24
B0006,26,4531,04531.csv,1.9232799539368028,24
B0006,28,4533,04533.csv,1.911889930948487,24
B0006,30,4535,04535.csv,1.9010667141979305,24
B0006,32,4537,04537.csv,1.8891989948061458,24
B0006,34,4539,04539.csv,1.878278372248849,24
B0006,36,4541,04541.csv,1.8675697161520206,24
B0006,38,4543,04543.csv,1.8675892574453767,24
B0006,41,4546,04546.csv,1.979626548250818,24
B0006,45,4550,04550.csv,1.9575499080884022,24
B0006,49,4554,04554.csv,1.9458150170787551,24
B0006,53,4558,04558.csv,1.9242461121680094,24
B0006,57,4562,04562.csv,1.9459811331421641,24
B0006,61,4566,04566.csv,1.901407930553079,24
B0006,65,4570,04570.csv,1.878674213680085,24
B0006,69,4574,04574.csv,1.8683061328264219,24
B0006,73,4578,04578.csv,1.8560244070082998,24
B0006,77,4582,04582.csv,1.8451997961855777,24
B0006,81,4586,04586.csv,1.857228890885317,24
B0006,85,4590,04590.csv,1.9247760889090635,24
B0006,89,4594,04594.csv,1.8822317526092551,24
B0006,93,4598,04598.csv,1.855276687885587,24
B0006,97,4602,04602.csv,1.8392508917181876,24
B0006,101,4606,04606.csv,1.8185396073994429,24
B0006,105,4610,04610.csv,1.8134770059567056,24
B0006,109,4614,04614.csv,1.7971018450305436,24
B0006,113,4618,04618.csv,1.7810046294120476,24
B0006,117,4622,04622.csv,1.7710130422682329,24
B0006,121,4626,04626.csv,1.7604712448170943,24
B0006,125,4630,04630.csv,1.7502913788006587,24
B0006,129,4634,04634.csv,1.7394925037732578,24
B0006,133,4638,04638.csv,1.7546766553637203,24
B0006,135,4640,04640.csv,1.7659390941842175,24
B0006,139,4644,04644.csv,1.7337887419624838,24
B0006,143,4648,04648.csv,1.713325912040734,24
B0006,147,4652,04652.csv,1.7024077813673466,24
B0006,149,4654,04654.csv,1.82371946178183,24
B0006,153,4658,04658.csv,1.8081284050314708,24
B0006,157,4662,04662.csv,1.7757610945034283,24
B0006,161,4666,04666.csv,1.7447409841836798,24
B0006,165,4670,04670.csv,1.729207034132373,24
B0006,169,4674,04674.csv,1.7081086552553244,24
B0006,173,4678,04678.csv,1.6975954237461768,24
B0006,177,4682,04682.csv,1.6820634524029463,24
B0006,181,4686,04686.csv,1.6714768322295086,24
B0006,185,4690,04690.csv,1.6607591387047655,24
B0006,189,4694,04694.csv,1.651121015038069,24
B0006,193,4698,04698.csv,1.6401349256190927,24
B0006,197,4702,04702.csv,1.6291999416165441,24
B0006,201,4706,04706.csv,1.6088496302961666,24
B0006,205,4710,04710.csv,1.6035244898969248,24
B0006,209,4714,04714.csv,1.5989712144027983,24
B0006,213,4718,04718.csv,1.5876273123575604,24
B0006,215,4720,04720.csv,1.5829719744686166,24
B0006,219,4724,04724.csv,1.567137636713563,24
B0006,223,4728,04728.csv,1.5613446139713882,24
B0006,227,4732,04732.csv,1.5511711892790419,24
B0006,231,4736,04736.csv,1.5406741606295171,24
B0006,235,4740,04740.csv,1.5253138744624433,24
B0006,239,4744,04744.csv,1.5301570318067428,24
B0006,243,4748,04748.csv,1.5246566834474087,24
B0006,247,4752,04752.csv,1.5145492986655427,24
B0006,251,4756,04756.csv,1.509391504602082,24
B0006,255,4760,04760.csv,1.5039974333050705,24
B0006,259,4764,04764.csv,1.4935201918040188,24
B0006,263,4768,04768.csv,1.4876323024497422,24
B0006,265,4770,04770.csv,1.5302876214401704,24
B0006,269,4774,04774.csv,1.5040760088360112,24
B0006,273,4778,04778.csv,1.4887593608730894,24
B0006,277,4782,04782.csv,1.4782779285546637,24
B0006,281,4786,04786.csv,1.478459982215684,24
B0006,285,4790,04790.csv,1.473214844899973,24
B0006,289,4794,04794.csv,1.4675164935067897,24
B0006,293,4798,04798.csv,1.4516292657521335,24
B0006,297,4802,04802.csv,1.4519237720967177,24
B0006,301,4806,04806.csv,1.4471484694777745,24
B0006,305,4810,04810.csv,1.4468538105659885,24
B0006,309,4814,04814.csv,1.4416741930284678,24
B0006,312,4817,04817.csv,1.5935866593100128,24
B0006,315,4820,04820.csv,1.5463902376915637,24
B0006,319,4824,04824.csv,1.51470559175661,24
B0006,323,4828,04828.csv,1.4989786083335404,24
B0006,327,4832,04832.csv,1.4831110745410492,24
B0006,331,4836,04836.csv,1.4729664825468278,24
B0006,335,4840,04840.csv,1.4627604396099307,24
B0006,339,4844,04844.csv,1.4518364681062514,24
B0006,343,4848,04848.csv,1.4468670644030392,24
B0006,347,4852,04852.csv,1.441380399427779,24
B0006,351,4856,04856.csv,1.431210744960774,24
B0006,355,4860,04860.csv,1.4260247179525716,24
B0006,359,4864,04864.csv,1.420487649966195,24
B0006,363,4868,04868.csv,1.4207006230355006,24
B0006,366,4871,04871.csv,1.452255804330839,24
B0006,370,4875,04875.csv,1.431557632772571,24
B0006,374,4879,04879.csv,1.415015751158943,24
B0006,378,4883,04883.csv,1.4097311506517451,24
B0006,382,4887,04887.csv,1.404917318129309,24
B0006,386,4891,04891.csv,1.395164296571563,24
B0006,390,4895,04895.csv,1.3945343832614077,24
B0006,394,4899,04899.csv,1.3893171179312644,24
B0006,398,4903,04903.csv,1.3838379472327809,24
B0006,402,4907,04907.csv,1.3736814238195123,24
B0006,406,4911,04911.csv,1.3786059891863676,24
B0006,410,4915,04915.csv,1.3737600299108574,24
B0006,414,4919,04919.csv,1.3682580583942712,24
B0006,418,4923,04923.csv,1.3633024037317505,24
B0006,422,4927,04927.csv,1.3580966140172601,24
B0006,426,4931,04931.csv,1.353269090999531,24
B0006,430,4935,04935.csv,1.3841605738237488,24
B0006,432,4937,04937.csv,1.4051467790651473,24
B0006,436,4941,04941.csv,1.378719022627353,24
B0006,440,4945,04945.csv,1.3682657783199066,24
B0006,444,4949,04949.csv,1.3573151296618016,24
B0006,448,4953,04953.csv,1.3524934638801596,24
B0006,452,4957,04957.csv,1.3474099151661236,24
B0006,456,4961,04961.csv,1.3370075130842318,24
B0006,460,4965,04965.csv,1.3312352966718526,24
B0006,464,4969,04969.csv,1.3259303781727643,24
B0006,468,4973,04973.csv,1.321578743867529,24
B0006,472,4977,04977.csv,1.321225074066109,24
B0006,476,4981,04981.csv,1.3156485301862682,24
B0006,480,4985,04985.csv,1.3209025697502388,24
B0006,482,4987,04987.csv,1.3474328767273906,24
B0006,484,4989,04989.csv,1.3260128072353616,24
B0006,488,4993,04993.csv,1.3101186784831063,24
B0006,492,4997,04997.csv,1.30521620229393,24
B0006,496,5001,05001.csv,1.3004061951355774,24
B0006,500,5005,05005.csv,1.300235735841116,24
B0006,504,5009,05009.csv,1.2895066722480755,24
B0006,508,5013,05013.csv,1.279253057384795,24
B0006,512,5017,05017.csv,1.2792078171714618,24
B0006,516,5021,05021.csv,1.274036760902923,24
B0006,520,5025,05025.csv,1.2741273923001468,24
B0006,524,5029,05029.csv,1.2637639426440779,24
B0006,528,5033,05033.csv,1.2581373688955233,24
B0006,532,5037,05037.csv,1.253259864055301,24
B0006,536,5041,05041.csv,1.2532313315493426,24
B0006,540,5045,05045.csv,1.2480874960313577,24
B0006,544,5049,05049.csv,1.2534354284944844,24
B0006,547,5052,05052.csv,1.2898048773266901,24
B0006,551,5056,05056.csv,1.2635402021758835,24
B0006,555,5060,05060.csv,1.2479761706842853,24
B0006,559,5064,05064.csv,1.2321202877943334,24
B0006,563,5068,05068.csv,1.2271137666213534,24
B0006,567,5072,05072.csv,1.2217397581377356,24
B0006,571,5076,05076.csv,1.211102678915174,24
B0006,575,5080,05080.csv,1.2056159765131735,24
B0006,579,5084,05084.csv,1.2008936262717274,24
B0006,583,5088,05088.csv,1.1905903985558335,24
B0006,587,5092,05092.csv,1.185179251041941,24
B0006,591,5096,05096.csv,1.1796706818144624,24
B0006,595,5100,05100.csv,1.1745952836753915,24
B0006,599,5104,05104.csv,1.15381833159625,24
B0006,603,5108,05108.csv,1.1644009557372264,24
B0006,607,5112,05112.csv,1.1587974947916069,24
B0006,611,5116,05116.csv,1.1749748834769171,24
B0006,613,5118,05118.csv,1.1856752327929356,24
B0005,1,5122,05122.csv,1.8564874208181574,24
B0005,3,5124,05124.csv,1.846327249719927,24
B0005,5,5126,05126.csv,1.8353491942234077,24
B0005,7,5128,05128.csv,1.8352625275821128,24
B0005,9,5130,05130.csv,1.8346455082120419,24
B0005,11,5132,05132.csv,1.8356616600675495,24
B0005,13,5134,05134.csv,1.8351461429226603,24
B0005,15,5136,05136.csv,1.8257567905665537,24
B0005,17,5138,05138.csv,1.8247738529891333,24
B0005,19,5140,05140.csv,1.824613268496936,24
B0005,21,5142,05142.csv,1.8246195526864504,24
B0005,24,5145,05145.csv,1.8142019357673917,24
B0005,26,5147,05147.csv,1.8137521577549054,24
B0005,28,5149,05149.csv,1.8134404914735822,24
B0005,30,5151,05151.csv,1.8025980036306504,24
B0005,32,5153,05153.csv,1.80210690024615,24
B0005,34,5155,05155.csv,1.802579500826209,24
B0005,36,5157,05157.csv,1.8030683142834096,24
B0005,38,5159,05159.csv,1.8027776247196041,24
B0005,41,5162,05162.csv,1.8470259949329193,24
B0005,45,5166,05166.csv,1.847417311283644,24
B0005,49,5170,05170.csv,1.8361774213478947,24
B0005,53,5174,05174.csv,1.8257807475776242,24
B0005,57,5178,05178.csv,1.8251136435078368,24
B0005,61,5182,05182.csv,1.8255815042203762,24
B0005,65,5186,05186.csv,1.8140311275083907,24
B0005,69,5190,05190.csv,1.8147691941158939,24
B0005,73,5194,05194.csv,1.813969388710352,24
B0005,77,5198,05198.csv,1.802765665167823,24
B0005,81,5202,05202.csv,1.804077040117352,24
B0005,85,5206,05206.csv,1.8518025516704486,24
B0005,89,5210,05210.csv,1.8307038456739428,24
B0005,93,5214,05214.csv,1.8199041089501267,24
B0005,97,5218,05218.csv,1.8093079637028517,24
B0005,101,5222,05222.csv,1.80460990458052,24
B0005,105,5226,05226.csv,1.7993770651972192,24
B0005,109,5230,05230.csv,1.7884432335370462,24
B0005,113,5234,05234.csv,1.7829230484252723,24
B0005,117,5238,05238.csv,1.7730337158018288,24
B0005,121,5242,05242.csv,1.773037755078937,24
B0005,125,5246,05246.csv,1.7678721106662054,24
B0005,129,5250,05250.csv,1.7623150704093087,24
B0005,133,5254,05254.csv,1.7676172924938447,24
B0005,135,5256,05256.csv,1.762668359743147,24
B0005,139,5260,05260.csv,1.7517304870664143,24
B0005,143,5264,05264.csv,1.7418496047960008,24
B0005,147,5268,05268.csv,1.7360913511847138,24
B0005,149,5270,05270.csv,1.7936240148573608,24
B0005,153,5274,05274.csv,1.7831890223273275,24
B0005,157,5278,05278.csv,1.7673642076278957,24
B0005,161,5282,05282.csv,1.7570177850353066,24
B0005,165,5286,05286.csv,1.7468706179837907,24
B0005,169,5290,05290.csv,1.7417172507457144,24
B0005,173,5294,05294.csv,1.7364225056478186,24
B0005,177,5298,05298.csv,1.7263217239235826,24
B0005,181,5302,05302.csv,1.7158065389330133,24
B0005,185,5306,05306.csv,1.710533351135192,24
B0005,189,5310,05310.csv,1.706014499648521,24
B0005,193,5314,05314.csv,1.7003110272642588,24
B0005,197,5318,05318.csv,1.6945798601797895,24
B0005,201,5322,05322.csv,1.6849029086609286,24
B0005,205,5326,05326.csv,1.6744741591159717,24
B0005,209,5330,05330.csv,1.6745692479879102,24
B0005,213,5334,05334.csv,1.663716375981405,24
B0005,215,5336,05336.csv,1.659013868748246,24
B0005,219,5340,05340.csv,1.6538540573335014,24
B0005,223,5344,05344.csv,1.642653782130131,24
B0005,227,5348,05348.csv,1.6378578430223698,24
B0005,231,5352,05352.csv,1.6327350407099108,24
B0005,235,5356,05356.csv,1.6277528915533617,24
B0005,239,5360,05360.csv,1.622125485521159,24
B0005,243,5364,05364.csv,1.6113256603765849,24
B0005,247,5368,05368.csv,1.6065631397488385,24
B0005,251,5372,05372.csv,1.6015142233917594,24
B0005,255,5376,05376.csv,1.590369231400328,24
B0005,259,5380,05380.csv,1.5857889968242211,24
B0005,263,5384,05384.csv,1.5849430707374117,24
B0005,265,5386,05386.csv,1.5955263892495937,24
B0005,269,5390,05390.csv,1.5747301747801037,24
B0005,273,5394,05394.csv,1.5649019950937946,24
B0005,277,5398,05398.csv,1.5597659473370362,24
B0005,281,5402,05402.csv,1.5594815668184234,24
B0005,285,5406,05406.csv,1.55468935359061,24
B0005,289,5410,05410.csv,1.5488741079890418,24
B0005,293,5414,05414.csv,1.538236598942558,24
B0005,297,5418,05418.csv,1.527914258251028,24
B0005,301,5422,05422.csv,1.5285252629756445,24
B0005,305,5426,05426.csv,1.522647325284378,24
B0005,309,5430,05430.csv,1.5174859938489869,24
B0005,312,5433,05433.csv,1.605818899130659,24
B0005,315,5436,05436.csv,1.5638491446744425,24
B0005,319,5440,05440.csv,1.5480915247767786,24
B0005,323,5444,05444.csv,1.5323755631868592,24
B0005,327,5448,05448.csv,1.5269528268489705,24
B0005,331,5452,05452.csv,1.5169573017136326,24
B0005,335,5456,05456.csv,1.5118975960142693,24
B0005,339,5460,05460.csv,1.5065638960681105,24
B0005,343,5464,05464.csv,1.5015453526671363,24
B0005,347,5468,05468.csv,1.4908444050400238,24
B0005,351,5472,05472.csv,1.485868384561201,24
B0005,355,5476,05476.csv,1.480413677976106,24
B0005,359,5480,05480.csv,1.4752095869031632,24
B0005,363,5484,05484.csv,1.4859035988304024,24
B0005,366,5487,05487.csv,1.4960918298136696,24
B0005,370,5491,05491.csv,1.4808005946928984,24
B0005,374,5495,05495.csv,1.4697543268466824,24
B0005,378,5499,05499.csv,1.4539012274845928,24
B0005,382,5503,05503.csv,1.4541462067235693,24
B0005,386,5507,05507.csv,1.455023751906683,24
B0005,390,5511,05511.csv,1.449042163761236,24
B0005,394,5515,05515.csv,1.4386709371480566,24
B0005,398,5519,05519.csv,1.433445432156979,24
B0005,402,5523,05523.csv,1.4333958900838095,24
B0005,406,5527,05527.csv,1.42806487344776,24
B0005,410,5531,05531.csv,1.4229203181741186,24
B0005,414,5535,05535.csv,1.417429032731308,24
B0005,418,5539,05539.csv,1.412409228794446,24
B0005,422,5543,05543.csv,1.412578792940193,24
B0005,426,5547,05547.csv,1.4075983731469897,24
B0005,430,5551,05551.csv,1.4333920485221476,24
B0005,432,5553,05553.csv,1.4382550176792908,24
B0005,436,5557,05557.csv,1.4173547174485526,24
B0005,440,5561,05561.csv,1.406981663677643,24
B0005,444,5565,05565.csv,1.4012037783587625,24
B0005,448,5569,05569.csv,1.3967008232726328,24
B0005,452,5573,05573.csv,1.391284788852726,24
B0005,456,5577,05577.csv,1.3862287677978349,24
B0005,460,5581,05581.csv,1.3804366761974138,24
B0005,464,5585,05585.csv,1.3752364150256224,24
B0005,468,5589,05589.csv,1.3705128024895008,24
B0005,472,5593,05593.csv,1.3705085566270399,24
B0005,476,5597,05597.csv,1.3647355108681518,24
B0005,480,5601,05601.csv,1.375392016895762,24
B0005,482,5603,05603.csv,1.3861115151535393,24
B0005,484,5605,05605.csv,1.3698500035838939,24
B0005,488,5609,05609.csv,1.3647827949260758,24
B0005,492,5613,05613.csv,1.3543220466259964,24
B0005,496,5617,05617.csv,1.3546417018378962,24
B0005,500,5621,05621.csv,1.3547039213192407,24
B0005,504,5625,05625.csv,1.349314997503458,24
B0005,508,5629,05629.csv,1.3441891937970554,24
B0005,512,5633,05633.csv,1.3389913790695755,24
B0005,516,5637,05637.csv,1.3389145230206971,24
B0005,520,5641,05641.csv,1.3340066759761655,24
B0005,524,5645,05645.csv,1.3286444309174914,24
B0005,528,5649,05649.csv,1.3231708992276219,24
B0005,532,5653,05653.csv,1.3181691588445197,24
B0005,536,5657,05657.csv,1.3184664436640334,24
B0005,540,5661,05661.csv,1.318293040102702,24
B0005,544,5665,05665.csv,1.323872422244268,24
B0005,547,5668,05668.csv,1.3601216766554785,24
B0005,551,5672,05672.csv,1.3395306867947354,24
B0005,555,5676,05676.csv,1.3290286565120697,24
B0005,559,5680,05680.csv,1.3236741274998955,24
B0005,563,5684,05684.csv,1.318633896753293,24
B0005,567,5688,05688.csv,1.3134751321324272,24
B0005,571,5692,05692.csv,1.3132020634442203,24
B0005,575,5696,05696.csv,1.3077959946944353,24
B0005,579,5700,05700.csv,1.3030329186405918,24
B0005,583,5704,05704.csv,1.3033573559038205,24
B0005,587,5708,05708.csv,1.3034100438655642,24
B0005,591,5712,05712.csv,1.2978870806495706,24
B0005,595,5716,05716.csv,1.2980735056918902,24
B0005,599,5720,05720.csv,1.293463613844243,24
B0005,603,5724,05724.csv,1.288003392619118,24
B0005,607,5728,05728.csv,1.2874525221379407,24
B0005,611,5732,05732.csv,1.3090153642307354,24
B0005,613,5734,05734.csv,1.3250793286429356,24
B0007,1,5738,05738.csv,1.89105229539079,24
B0007,3,5740,05740.csv,1.880637027686859,24
B0007,5,5742,05742.csv,1.8806626717011388,24
B0007,7,5744,05744.csv,1.8807709009833444,24
B0007,9,5746,05746.csv,1.8794508728285058,24
B0007,11,5748,05748.csv,1.8807003517117404,24
B0007,13,5750,05750.csv,1.8799352523566075,24
B0007,15,5752,05752.csv,1.8815088124038797,24
B0007,17,5754,05754.csv,1.8696907870385844,24
B0007,19,5756,05756.csv,1.870052380139199,24
B0007,21,5758,05758.csv,1.8700442394188577,24
B0007,24,5761,05761.csv,1.8596518987766364,24
B0007,26,5763,05763.csv,1.8590746560862206,24
B0007,28,5765,05765.csv,1.8590084577709232,24
B0007,30,5767,05767.csv,1.8593622586957048,24
B0007,32,5769,05769.csv,1.8587355450601035,24
B0007,34,5771,05771.csv,1.847817291322145,24
B0007,36,5773,05773.csv,1.8485252916137047,24
B0007,38,5775,05775.csv,1.848378951850034,24
B0007,41,5778,05778.csv,1.8807805437609766,24
B0007,45,5782,05782.csv,1.8814721597443598,24
B0007,49,5786,05786.csv,1.8810954313244785,24
B0007,53,5790,05790.csv,1.8710089649779995,24
B0007,57,5794,05794.csv,1.8701995151941375,24
B0007,61,5798,05798.csv,1.8706715362800985,24
B0007,65,5802,05802.csv,1.8596124644020169,24
B0007,69,5806,05806.csv,1.860033909718346,24
B0007,73,5810,05810.csv,1.8591653109160768,24
B0007,77,5814,05814.csv,1.8481398178778288,24
B0007,81,5818,05818.csv,1.849201702126164,24
B0007,85,5822,05822.csv,1.8834677437950846,24
B0007,89,5826,05826.csv,1.8628211117905844,24
B0007,93,5830,05830.csv,1.852085039652352,24
B0007,97,5834,05834.csv,1.8469504648208708,24
B0007,101,5838,05838.csv,1.836828431169018,24
B0007,105,5842,05842.csv,1.8371619619672275,24
B0007,109,5846,05846.csv,1.8316722583718854,24
B0007,113,5850,05850.csv,1.8211470951317783,24
B0007,117,5854,05854.csv,1.816506091511515,24
B0007,121,5858,05858.csv,1.8113815601504555,24
B0007,125,5862,05862.csv,1.8116056333939583,24
B0007,129,5866,05866.csv,1.8060548955557403,24
B0007,133,5870,05870.csv,1.8132041826994056,24
B0007,135,5872,05872.csv,1.8062641938283535,24
B0007,139,5876,05876.csv,1.7958310249900458,24
B0007,143,5880,05880.csv,1.7858852600390451,24
B0007,147,5884,05884.csv,1.7803268604502753,24
B0007,149,5886,05886.csv,1.8150756899575577,24
B0007,153,5890,05890.csv,1.8157025154845838,24
B0007,157,5894,05894.csv,1.8002432178056673,24
B0007,161,5898,05898.csv,1.7904476205609308,24
B0007,165,5902,05902.csv,1.780343032300132,24
B0007,169,5906,05906.csv,1.775328769596812,24
B0007,173,5910,05910.csv,1.7702629734732853,24
B0007,177,5914,05914.csv,1.760081061854204,24
B0007,181,5918,05918.csv,1.749647593537689,24
B0007,185,5922,05922.csv,1.749650075059311,24
B0007,189,5926,05926.csv,1.745028739214683,24
B0007,193,5930,05930.csv,1.7396457455286727,24
